-19,-37,1
-19,-38,1
-19,-39,1
-19,-40,0
-19,-41,0
-19,-42,0
-19,-43,0
-19,-44,0
-19,-45,0
-19,-46,0
-19,-47,0
-19,-48,0
-19,-49,0
-19,-50,0
-19,-51,0
-19,-52,0
-19,-53,0
-19,-54,0
-19,-55,0
-19,-56,0
-19,-57,0
-19,-58,0
-19,-59,0
-19,-60,0
-19,-61,0
-19,-62,0
-19,-63,0
-19,-64,0
-19,-65,0
-19,-66,0
-19,-67,0
-19,-68,0
-19,-69,0
-19,-70,0
-19,-71,0
-19,-72,0
-19,-73,0
-19,-74,0
-19,-75,0
-19,-76,0
-19,-77,0
-19,-78,0
-19,-79,0
-19,-80,0
-19,-81,0
-19,-82,0
-19,-83,0
-19,-84,0
-19,-85,0
-19,-86,0
-19,-87,0
-19,-88,0
-19,-89,0
-19,-90,0
-19,-91,0
-19,-92,0
-19,-93,0
-14,13,4
-14,15,4
-14,16,4
-14,17,4
-14,18,4
-14,19,4
-14,20,4
-14,21,4
-14,-22,1
-14,-23,1
-14,-24,1
-14,-25,1
-14,-26,1
-14,-27,1
-14,-28,1
-14,-29,1
-14,-30,1
-14,-31,1
-14,-32,1
-14,-33,1
-14,-34,1
-14,-35,1
-14,-36,1
-14,-37,1
-14,-38,1
-14,-39,1
-14,-40,0
-14,-41,0
-14,-42,0
-14,-43,0
-14,-44,0
-14,-45,0
-14,-46,0
-14,-47,0
-14,-48,0
-14,-49,0
-14,-50,0
-14,-51,0
-14,-52,0
-14,-53,0
-14,-54,0
-14,-55,0
-14,-56,0
-14,-57,0
-14,-58,0
-14,-59,0
-14,-60,0
-14,-61,0
-14,-62,0
-14,-63,0
-14,-64,0
-14,-65,0
-14,-66,0
-14,-67,0
-14,-68,0
-14,-69,0
-14,-70,0
-14,-71,0
-14,-72,0
-14,-73,0
-14,-74,0
-14,-75,0
-14,-76,0
-14,-77,0
-14,-78,0
-14,-79,0
-14,-80,0
-14,-81,0
-14,-82,0
-14,-83,0
-14,-84,0
-14,-85,0
-14,-86,0
-14,-87,0
-14,-88,0
-14,-89,0
-14,-90,0
-14,-91,0
-14,-92,0
-14,-93,0
-17,13,4
-17,14,4
-17,15,4
-17,16,4
-17,18,4
-17,19,4
-17,20,4
-17,21,4
-17,-22,1
-17,-23,1
-17,-24,1
-17,-25,1
-17,-26,1
-17,-27,1
-17,-28,1
-17,-29,1
-17,-30,1
-17,-31,1
-17,-32,1
-17,-33,1
-17,-34,1
-17,-35,1
-17,-36,1
-17,-37,1
-17,-38,1
-17,-39,1
-17,-40,0
-17,-41,0
-17,-42,0
-17,-43,0
-17,-44,0
-17,-45,0
-17,-46,0
-17,-47,0
-17,-48,0
-17,-49,0
-17,-50,0
-17,-51,0
-17,-52,0
-17,-53,0
-17,-54,0
-17,-55,0
-17,-56,0
-17,-57,0
-17,-58,0
-17,-59,0
-17,-60,0
-17,-61,0
-17,-62,0
-17,-63,0
-17,-64,0
-17,-65,0
-17,-66,0
-17,-67,0
-17,-68,0
-17,-69,0
-17,-70,0
-17,-71,0
-17,-72,0
-17,-73,0
-17,-74,0
-17,-75,0
-17,-76,0
-17,-77,0
-17,-78,0
-17,-79,0
-17,-80,0
-17,-81,0
-17,-82,0
-17,-83,0
-17,-84,0
-17,-85,0
-17,-86,0
-17,-87,0
-17,-88,0
-17,-89,0
-17,-90,0
-17,-91,0
-17,-92,0
-17,-93,0
-20,13,4
-20,14,4
-20,15,4
-20,16,4
-20,17,4
-20,18,4
-20,19,4
-20,21,4
-20,-22,1
-20,-23,1
-20,-24,1
-20,-25,1
-20,-26,1
-20,-27,1
-20,-28,1
-20,-29,1
-20,-30,1
-20,-31,1
-20,-32,1
-20,-33,1
-20,-34,1
-20,-35,1
-20,-36,1
-20,-37,1
-20,-38,1
-20,-39,1
-20,-40,0
-20,-41,0
-20,-42,0
-20,-43,0
-20,-44,0
-20,-45,0
-20,-46,0
-20,-47,0
-20,-48,0
-20,-49,0
-20,-50,0
-20,-51,0
-20,-52,0
-20,-53,0
-20,-54,0
-20,-55,0
-20,-56,0
-20,-57,0
-20,-58,0
-20,-59,0
-20,-60,0
-20,-61,0
-20,-62,0
-20,-63,0
-20,-64,0
-20,-65,0
-20,-66,0
-20,-67,0
-20,-68,0
-20,-69,0
-20,-70,0
-20,-71,0
-20,-72,0
-20,-73,0
-20,-74,0
-20,-75,0
-20,-76,0
-20,-77,0
-20,-78,0
-20,-79,0
-20,-80,0
-20,-81,0
-20,-82,0
-20,-83,0
-20,-84,0
-20,-85,0
-20,-86,0
-20,-87,0
-20,-88,0
-20,-89,0
-20,-90,0
-20,-91,0
-20,-92,0
-20,-93,0
-15,13,4
-15,14,4
-15,16,4
-15,17,4
-15,18,4
-15,19,4
-15,20,4
-15,21,4
-15,-22,1
-15,-23,1
-15,-24,1
-15,-25,1
-15,-26,1
-15,-27,1
-15,-28,1
-15,-29,1
-15,-30,1
-15,-31,1
-15,-32,1
-15,-33,1
-15,-34,1
-15,-35,1
-15,-36,1
-15,-37,1
-15,-38,1
-15,-39,1
-15,-40,0
-15,-41,0
-15,-42,0
-15,-43,0
-15,-44,0
-15,-45,0
-15,-46,0
-15,-47,0
-15,-48,0
-15,-49,0
-15,-50,0
-15,-51,0
-15,-52,0
-15,-53,0
-15,-54,0
-15,-55,0
-15,-56,0
-15,-57,0
-15,-58,0
-15,-59,0
-15,-60,0
-15,-61,0
-15,-62,0
-15,-63,0
-15,-64,0
-15,-65,0
-15,-66,0
-15,-67,0
-15,-68,0
-15,-69,0
-15,-70,0
-15,-71,0
-15,-72,0
-15,-73,0
-15,-74,0
-15,-75,0
-15,-76,0
-15,-77,0
-15,-78,0
-15,-79,0
-15,-80,0
-15,-81,0
-15,-82,0
-15,-83,0
-15,-84,0
-15,-85,0
-15,-86,0
-15,-87,0
-15,-88,0
-15,-89,0
-15,-90,0
-15,-91,0
-15,-92,0
-15,-93,0
-18,13,4
-18,14,4
-18,15,4
-18,16,4
-18,17,4
-18,19,4
-18,20,4
-18,21,4
-18,-22,1
-18,-23,1
-18,-24,1
-18,-25,1
-18,-26,1
-18,-27,1
-18,-28,1
-18,-29,1
-18,-30,1
-18,-31,1
-18,-32,1
-18,-33,1
-18,-34,1
-18,-35,1
-18,-36,1
-18,-37,1
-18,-38,1
-18,-39,1
-18,-40,0
-18,-41,0
-18,-42,0
-18,-43,0
-18,-44,0
-18,-45,0
-18,-46,0
-18,-47,0
-18,-48,0
-18,-49,0
-18,-50,0
-18,-51,0
-18,-52,0
-18,-53,0
-18,-54,0
-18,-55,0
-18,-56,0
-18,-57,0
-18,-58,0
-18,-59,0
-18,-60,0
-18,-61,0
-18,-62,0
-18,-63,0
-18,-64,0
-18,-65,0
-18,-66,0
-18,-67,0
-18,-68,0
-18,-69,0
-18,-70,0
-18,-71,0
-18,-72,0
-18,-73,0
-18,-74,0
-18,-75,0
-18,-76,0
-18,-77,0
-18,-78,0
-18,-79,0
-18,-80,0
-18,-81,0
-18,-82,0
-18,-83,0
-18,-84,0
-18,-85,0
-18,-86,0
-18,-87,0
-18,-88,0
-18,-89,0
-18,-90,0
-18,-91,0
-18,-92,0
-18,-93,0
-21,13,4
-21,14,4
-21,15,4
-21,16,4
-21,17,4
-21,18,4
-21,19,4
-21,20,4
-21,-22,1
-21,-23,1
-21,-24,1
-21,-25,1
-21,-26,1
-21,-27,1
-21,-28,1
-21,-29,1
-21,-30,1
-21,-31,1
-21,-32,1
-21,-33,1
-21,-34,1
-21,-35,1
-21,-36,1
-21,-37,1
-21,-38,1
-21,-39,1
-21,-40,0
-21,-41,0
-21,-42,0
-21,-43,0
-21,-44,0
-21,-45,0
-21,-46,0
-21,-47,0
-21,-48,0
-21,-49,0
-21,-50,0
-21,-51,0
-21,-52,0
-21,-53,0
-21,-54,0
-21,-55,0
-21,-56,0
-21,-57,0
-21,-58,0
-21,-59,0
-21,-60,0
-21,-61,0
-21,-62,0
-21,-63,0
-21,-64,0
-21,-65,0
-21,-66,0
-21,-67,0
-21,-68,0
-21,-69,0
-21,-70,0
-21,-71,0
-21,-72,0
-21,-73,0
-21,-74,0
-21,-75,0
-21,-76,0
-21,-77,0
-21,-78,0
-21,-79,0
-21,-80,0
-21,-81,0
-21,-82,0
-21,-83,0
-21,-84,0
-21,-85,0
-21,-86,0
-21,-87,0
-21,-88,0
-21,-89,0
-21,-90,0
-21,-91,0
-21,-92,0
-21,-93,0
-22,-13,1
-22,-14,1
-22,-15,1
-22,-16,1
-22,-17,1
-22,-18,1
-22,-19,1
-22,-20,1
-22,-21,1
-22,23,5
-22,24,5
-22,25,5
-22,26,5
-22,27,5
-22,28,5
-22,29,5
-22,30,5
-22,-31,1
-22,-32,1
-22,-33,1
-22,-34,1
-22,-35,1
-22,-36,1
-22,-37,1
-22,-38,1
-22,-39,1
-22,-40,0
-22,-41,0
-22,-42,0
-22,-43,0
-22,-44,0
-22,-45,0
-22,-46,0
-22,-47,0
-22,-48,0
-22,-49,0
-22,-50,0
-22,-51,0
-22,-52,0
-22,-53,0
-22,-54,0
-22,-55,0
-22,-56,0
-22,-57,0
-22,-58,0
-22,-59,0
-22,-60,0
-22,-61,0
-22,-62,0
-22,-63,0
-22,-64,0
-22,-65,0
-22,-66,0
-22,-67,0
-22,-68,0
-22,-69,0
-22,-70,0
-22,-71,0
-22,-72,0
-22,-73,0
-22,-74,0
-22,-75,0
-22,-76,0
-22,-77,0
-22,-78,0
-22,-79,0
-22,-80,0
-22,-81,0
-22,-82,0
-22,-83,0
-22,-84,0
-22,-85,0
-22,-86,0
-22,-87,0
-22,-88,0
-22,-89,0
-22,-90,0
-22,-91,0
-22,-92,0
-22,-93,0
-25,-13,1
-25,-14,1
-25,-15,1
-25,-16,1
-25,-17,1
-25,-18,1
-25,-19,1
-25,-20,1
-25,-21,1
-25,22,5
-25,23,5
-25,24,5
-25,26,5
-25,27,5
-25,28,5
-25,29,5
-25,30,5
-25,-31,1
-25,-32,1
-25,-33,1
-25,-34,1
-25,-35,1
-25,-36,1
-25,-37,1
-25,-38,1
-25,-39,1
-25,-40,0
-25,-41,0
-25,-42,0
-25,-43,0
-25,-44,0
-25,-45,0
-25,-46,0
-25,-47,0
-25,-48,0
-25,-49,0
-25,-50,0
-25,-51,0
-25,-52,0
-25,-53,0
-25,-54,0
-25,-55,0
-25,-56,0
-25,-57,0
-25,-58,0
-25,-59,0
-25,-60,0
-25,-61,0
-25,-62,0
-25,-63,0
-25,-64,0
-25,-65,0
-25,-66,0
-25,-67,0
-25,-68,0
-25,-69,0
-25,-70,0
-25,-71,0
-25,-72,0
-25,-73,0
-25,-74,0
-25,-75,0
-25,-76,0
-25,-77,0
-25,-78,0
-25,-79,0
-25,-80,0
-25,-81,0
-25,-82,0
-25,-83,0
-25,-84,0
-25,-85,0
-25,-86,0
-25,-87,0
-25,-88,0
-25,-89,0
-25,-90,0
-25,-91,0
-25,-92,0
-25,-93,0
-28,-13,1
-28,-14,1
-28,-15,1
-28,-16,1
-28,-17,1
-28,-18,1
-28,-19,1
-28,-20,1
-28,-21,1
-28,22,5
-28,23,5
-28,24,5
-28,25,5
-28,26,5
-28,27,5
-28,29,5
-28,30,5
-28,-31,1
-28,-32,1
-28,-33,1
-28,-34,1
-28,-35,1
-28,-36,1
-28,-37,1
-28,-38,1
-28,-39,1
-28,-40,0
-28,-41,0
-28,-42,0
-28,-43,0
-28,-44,0
-28,-45,0
-28,-46,0
-28,-47,0
-28,-48,0
-28,-49,0
-28,-50,0
-28,-51,0
-28,-52,0
-28,-53,0
-28,-54,0
-28,-55,0
-28,-56,0
-28,-57,0
-28,-58,0
-28,-59,0
-28,-60,0
-28,-61,0
-28,-62,0
-28,-63,0
-28,-64,0
-28,-65,0
-28,-66,0
-28,-67,0
-28,-68,0
-28,-69,0
-28,-70,0
-28,-71,0
-28,-72,0
-28,-73,0
-28,-74,0
-28,-75,0
-28,-76,0
-28,-77,0
-28,-78,0
-28,-79,0
-28,-80,0
-28,-81,0
-28,-82,0
-28,-83,0
-28,-84,0
-28,-85,0
-28,-86,0
-28,-87,0
-28,-88,0
-28,-89,0
-28,-90,0
-28,-91,0
-28,-92,0
-28,-93,0
-23,-13,1
-23,-14,1
-23,-15,1
-23,-16,1
-23,-17,1
-23,-18,1
-23,-19,1
-23,-20,1
-23,-21,1
-23,22,5
-23,24,5
-23,25,5
-23,26,5
-23,27,5
-23,28,5
-23,29,5
-23,30,5
-23,-31,1
-23,-32,1
-23,-33,1
-23,-34,1
-23,-35,1
-23,-36,1
-23,-37,1
-23,-38,1
-23,-39,1
-23,-40,0
-23,-41,0
-23,-42,0
-23,-43,0
-23,-44,0
-23,-45,0
-23,-46,0
-23,-47,0
-23,-48,0
-23,-49,0
-23,-50,0
-23,-51,0
-23,-52,0
-23,-53,0
-23,-54,0
-23,-55,0
-23,-56,0
-23,-57,0
-23,-58,0
-23,-59,0
-23,-60,0
-23,-61,0
-23,-62,0
-23,-63,0
-23,-64,0
-23,-65,0
-23,-66,0
-23,-67,0
-23,-68,0
-23,-69,0
-23,-70,0
-23,-71,0
-23,-72,0
-23,-73,0
-23,-74,0
-23,-75,0
-23,-76,0
-23,-77,0
-23,-78,0
-23,-79,0
-23,-80,0
-23,-81,0
-23,-82,0
-23,-83,0
-23,-84,0
-23,-85,0
-23,-86,0
-23,-87,0
-23,-88,0
-23,-89,0
-23,-90,0
-23,-91,0
-23,-92,0
-23,-93,0
-26,-13,1
-26,-14,1
-26,-15,1
-26,-16,1
-26,-17,1
-26,-18,1
-26,-19,1
-26,-20,1
-26,-21,1
-26,22,5
-26,23,5
-26,24,5
-26,25,5
-26,27,5
-26,28,5
-26,29,5
-26,30,5
-26,-31,1
-26,-32,1
-26,-33,1
-26,-34,1
-26,-35,1
-26,-36,1
-26,-37,1
-26,-38,1
-26,-39,1
-26,-40,0
-26,-41,0
-26,-42,0
-26,-43,0
-26,-44,0
-26,-45,0
-26,-46,0
-26,-47,0
-26,-48,0
-26,-49,0
-26,-50,0
-26,-51,0
-26,-52,0
-26,-53,0
-26,-54,0
-26,-55,0
-26,-56,0
-26,-57,0
-26,-58,0
-26,-59,0
-26,-60,0
-26,-61,0
-26,-62,0
-26,-63,0
-26,-64,0
-26,-65,0
-26,-66,0
-26,-67,0
-26,-68,0
-26,-69,0
-26,-70,0
-26,-71,0
-26,-72,0
-26,-73,0
-26,-74,0
-26,-75,0
-26,-76,0
-26,-77,0
-26,-78,0
-26,-79,0
-26,-80,0
-26,-81,0
-26,-82,0
-26,-83,0
-26,-84,0
-26,-85,0
-26,-86,0
-26,-87,0
-26,-88,0
-26,-89,0
-26,-90,0
-26,-91,0
-26,-92,0
-26,-93,0
-29,-13,1
-29,-14,1
-29,-15,1
-29,-16,1
-29,-17,1
-29,-18,1
-29,-19,1
-29,-20,1
-29,-21,1
-29,22,5
-29,23,5
-29,24,5
-29,25,5
-29,26,5
-29,27,5
-29,28,5
-29,30,5
-29,-31,1
-29,-32,1
-29,-33,1
-29,-34,1
-29,-35,1
-29,-36,1
-29,-37,1
-29,-38,1
-29,-39,1
-29,-40,0
-29,-41,0
-29,-42,0
-29,-43,0
-29,-44,0
-29,-45,0
-29,-46,0
-29,-47,0
-29,-48,0
-29,-49,0
-29,-50,0
-29,-51,0
-29,-52,0
-29,-53,0
-29,-54,0
-29,-55,0
-29,-56,0
-29,-57,0
-29,-58,0
-29,-59,0
-29,-60,0
-29,-61,0
-29,-62,0
-29,-63,0
-29,-64,0
-29,-65,0
-29,-66,0
-29,-67,0
-29,-68,0
-29,-69,0
-29,-70,0
-29,-71,0
-29,-72,0
-29,-73,0
-29,-74,0
-29,-75,0
-29,-76,0
-29,-77,0
-29,-78,0
-29,-79,0
-29,-80,0
-29,-81,0
-29,-82,0
-29,-83,0
-29,-84,0
-29,-85,0
-29,-86,0
-29,-87,0
-29,-88,0
-29,-89,0
-29,-90,0
-29,-91,0
-29,-92,0
-29,-93,0
-24,-13,1
-24,-14,1
-24,-15,1
-24,-16,1
-24,-17,1
-24,-18,1
-24,-19,1
-24,-20,1
-24,-21,1
-24,22,5
-24,23,5
-24,25,5
-24,26,5
-24,27,5
-24,28,5
-24,29,5
-24,30,5
-24,-31,1
-24,-32,1
-24,-33,1
-24,-34,1
-24,-35,1
-24,-36,1
-24,-37,1
-24,-38,1
-24,-39,1
-24,-40,0
-24,-41,0
-24,-42,0
-24,-43,0
-24,-44,0
-24,-45,0
-24,-46,0
-24,-47,0
-24,-48,0
-24,-49,0
-24,-50,0
-24,-51,0
-24,-52,0
-24,-53,0
-24,-54,0
-24,-55,0
-24,-56,0
-24,-57,0
-24,-58,0
-24,-59,0
-24,-60,0
-24,-61,0
-24,-62,0
-24,-63,0
-24,-64,0
-24,-65,0
-24,-66,0
-24,-67,0
-24,-68,0
-24,-69,0
-24,-70,0
-24,-71,0
-24,-72,0
-24,-73,0
-24,-74,0
-24,-75,0
-24,-76,0
-24,-77,0
-24,-78,0
-24,-79,0
-24,-80,0
-24,-81,0
-24,-82,0
-24,-83,0
-24,-84,0
-24,-85,0
-24,-86,0
-24,-87,0
-24,-88,0
-24,-89,0
-24,-90,0
-24,-91,0
-24,-92,0
-24,-93,0
-27,-13,1
-27,-14,1
-27,-15,1
-27,-16,1
-27,-17,1
-27,-18,1
-27,-19,1
-27,-20,1
-27,-21,1
-27,22,5
-27,23,5
-27,24,5
-27,25,5
-27,26,5
-27,28,5
-27,29,5
-27,30,5
-27,-31,1
-27,-32,1
-27,-33,1
-27,-34,1
-27,-35,1
-27,-36,1
-27,-37,1
-27,-38,1
-27,-39,1
-27,-40,0
-27,-41,0
-27,-42,0
-27,-43,0
-27,-44,0
-27,-45,0
-27,-46,0
-27,-47,0
-27,-48,0
-27,-49,0
-27,-50,0
-27,-51,0
-27,-52,0
-27,-53,0
-27,-54,0
-27,-55,0
-27,-56,0
-27,-57,0
-27,-58,0
-27,-59,0
-27,-60,0
-27,-61,0
-27,-62,0
-27,-63,0
-27,-64,0
-27,-65,0
-27,-66,0
-27,-67,0
-27,-68,0
-27,-69,0
-27,-70,0
-27,-71,0
-27,-72,0
-27,-73,0
-27,-74,0
-27,-75,0
-27,-76,0
-27,-77,0
-27,-78,0
-27,-79,0
-27,-80,0
-27,-81,0
-27,-82,0
-27,-83,0
-27,-84,0
-27,-85,0
-27,-86,0
-27,-87,0
-27,-88,0
-27,-89,0
-27,-90,0
-27,-91,0
-27,-92,0
-27,-93,0
-30,-13,1
-30,-14,1
-30,-15,1
-30,-16,1
-30,-17,1
-30,-18,1
-30,-19,1
-30,-20,1
-30,-21,1
-30,22,5
-30,23,5
-30,24,5
-30,25,5
-30,26,5
-30,27,5
-30,28,5
-30,29,5
-30,-31,1
-30,-32,1
-30,-33,1
-30,-34,1
-30,-35,1
-30,-36,1
-30,-37,1
-30,-38,1
-30,-39,1
-30,-40,0
-30,-41,0
-30,-42,0
-30,-43,0
-30,-44,0
-30,-45,0
-30,-46,0
-30,-47,0
-30,-48,0
-30,-49,0
-30,-50,0
-30,-51,0
-30,-52,0
-30,-53,0
-30,-54,0
-30,-55,0
-30,-56,0
-30,-57,0
-30,-58,0
-30,-59,0
-30,-60,0
-30,-61,0
-30,-62,0
-30,-63,0
-30,-64,0
-30,-65,0
-30,-66,0
-30,-67,0
-30,-68,0
-30,-69,0
-30,-70,0
-30,-71,0
-30,-72,0
-30,-73,0
-30,-74,0
-30,-75,0
-30,-76,0
-30,-77,0
-30,-78,0
-30,-79,0
-30,-80,0
-30,-81,0
-30,-82,0
-30,-83,0
-30,-84,0
-30,-85,0
-30,-86,0
-30,-87,0
-30,-88,0
-30,-89,0
-30,-90,0
-30,-91,0
-30,-92,0
-30,-93,0
-31,-13,1
-31,-14,1
-31,-15,1
-31,-16,1
-31,-17,1
-31,-18,1
-31,-19,1
-31,-20,1
-31,-21,1
-31,-22,1
-31,-23,1
-31,-24,1
-31,-25,1
-31,-26,1
-31,-27,1
-31,-28,1
-31,-29,1
-31,-30,1
-31,32,6
-31,33,6
-31,34,6
-31,35,6
-31,36,6
-31,37,6
-31,38,6
-31,39,6
-31,-40,0
-31,-41,0
-31,-42,0
-31,-43,0
-31,-44,0
-31,-45,0
-31,-46,0
-31,-47,0
-31,-48,0
-31,-49,0
-31,-50,0
-31,-51,0
-31,-52,0
-31,-53,0
-31,-54,0
-31,-55,0
-31,-56,0
-31,-57,0
-31,-58,0
-31,-59,0
-31,-60,0
-31,-61,0
-31,-62,0
-31,-63,0
-31,-64,0
-31,-65,0
-31,-66,0
-31,-67,0
-31,-68,0
-31,-69,0
-31,-70,0
-31,-71,0
-31,-72,0
-31,-73,0
-31,-74,0
-31,-75,0
-31,-76,0
-31,-77,0
-31,-78,0
-31,-79,0
-31,-80,0
-31,-81,0
-31,-82,0
-31,-83,0
-31,-84,0
-31,-85,0
-31,-86,0
-31,-87,0
-31,-88,0
-31,-89,0
-31,-90,0
-31,-91,0
-31,-92,0
-31,-93,0
-34,-13,1
-34,-14,1
-34,-15,1
-34,-16,1
-34,-17,1
-34,-18,1
-34,-19,1
-34,-20,1
-34,-21,1
-34,-22,1
-34,-23,1
-34,-24,1
-34,-25,1
-34,-26,1
-34,-27,1
-34,-28,1
-34,-29,1
-34,-30,1
-34,31,6
-34,32,6
-34,33,6
-34,35,6
-34,36,6
-34,37,6
-34,38,6
-34,39,6
-34,-40,0
-34,-41,0
-34,-42,0
-34,-43,0
-34,-44,0
-34,-45,0
-34,-46,0
-34,-47,0
-34,-48,0
-34,-49,0
-34,-50,0
-34,-51,0
-34,-52,0
-34,-53,0
-34,-54,0
-34,-55,0
-34,-56,0
-34,-57,0
-34,-58,0
-34,-59,0
-34,-60,0
-34,-61,0
-34,-62,0
-34,-63,0
-34,-64,0
-34,-65,0
-34,-66,0
-34,-67,0
-34,-68,0
-34,-69,0
-34,-70,0
-34,-71,0
-34,-72,0
-34,-73,0
-34,-74,0
-34,-75,0
-34,-76,0
-34,-77,0
-34,-78,0
-34,-79,0
-34,-80,0
-34,-81,0
-34,-82,0
-34,-83,0
-34,-84,0
-34,-85,0
-34,-86,0
-34,-87,0
-34,-88,0
-34,-89,0
-34,-90,0
-34,-91,0
-34,-92,0
-34,-93,0
-37,-13,1
-37,-14,1
-37,-15,1
-37,-16,1
-37,-17,1
-37,-18,1
-37,-19,1
-37,-20,1
-37,-21,1
-37,-22,1
-37,-23,1
-37,-24,1
-37,-25,1
-37,-26,1
-37,-27,1
-37,-28,1
-37,-29,1
-37,-30,1
-37,31,6
-37,32,6
-37,33,6
-37,34,6
-37,35,6
-37,36,6
-37,38,6
-37,39,6
-37,-40,0
-37,-41,0
-37,-42,0
-37,-43,0
-37,-44,0
-37,-45,0
-37,-46,0
-37,-47,0
-37,-48,0
-37,-49,0
-37,-50,0
-37,-51,0
-37,-52,0
-37,-53,0
-37,-54,0
-37,-55,0
-37,-56,0
-37,-57,0
-37,-58,0
-37,-59,0
-37,-60,0
-37,-61,0
-37,-62,0
-37,-63,0
-37,-64,0
-37,-65,0
-37,-66,0
-37,-67,0
-37,-68,0
-37,-69,0
-37,-70,0
-37,-71,0
-37,-72,0
-37,-73,0
-37,-74,0
-37,-75,0
-37,-76,0
-37,-77,0
-37,-78,0
-37,-79,0
-37,-80,0
-37,-81,0
-37,-82,0
-37,-83,0
-37,-84,0
-37,-85,0
-37,-86,0
-37,-87,0
-37,-88,0
-37,-89,0
-37,-90,0
-37,-91,0
-37,-92,0
-37,-93,0
-32,-13,1
-32,-14,1
-32,-15,1
-32,-16,1
-32,-17,1
-32,-18,1
-32,-19,1
-32,-20,1
-32,-21,1
-32,-22,1
-32,-23,1
-32,-24,1
-32,-25,1
-32,-26,1
-32,-27,1
-32,-28,1
-32,-29,1
-32,-30,1
-32,31,6
-32,33,6
-32,34,6
-32,35,6
-32,36,6
-32,37,6
-32,38,6
-32,39,6
-32,-40,0
-32,-41,0
-32,-42,0
-32,-43,0
-32,-44,0
-32,-45,0
-32,-46,0
-32,-47,0
-32,-48,0
-32,-49,0
-32,-50,0
-32,-51,0
-32,-52,0
-32,-53,0
-32,-54,0
-32,-55,0
-32,-56,0
-32,-57,0
-32,-58,0
-32,-59,0
-32,-60,0
-32,-61,0
-32,-62,0
-32,-63,0
-32,-64,0
-32,-65,0
-32,-66,0
-32,-67,0
-32,-68,0
-32,-69,0
-32,-70,0
-32,-71,0
-32,-72,0
-32,-73,0
-32,-74,0
-32,-75,0
-32,-76,0
-32,-77,0
-32,-78,0
-32,-79,0
-32,-80,0
-32,-81,0
-32,-82,0
-32,-83,0
-32,-84,0
-32,-85,0
-32,-86,0
-32,-87,0
-32,-88,0
-32,-89,0
-32,-90,0
-32,-91,0
-32,-92,0
-32,-93,0
-35,-13,1
-35,-14,1
-35,-15,1
-35,-16,1
-35,-17,1
-35,-18,1
-35,-19,1
-35,-20,1
-35,-21,1
-35,-22,1
-35,-23,1
-35,-24,1
